sensor1_x,sensor1_y,sensor1_z,sensor2_x,sensor2_y,sensor2_z,sensor3_x,sensor3_y,sensor3_z,sensor4_x,sensor4_y,sensor4_z,sensor5_x,sensor5_y,sensor5_z
0.3973,1.1008,10.2851,0.9702,0.3257,9.8963,0.7109,0.0128,10.2722,-0.03,0.3444,10.0426,-0.2392,0.7774,10.1467
0.7277,0.8079,10.0394,1.2078,0.4101,10.167,0.631,-0.0477,10.0644,0.0395,0.0847,10.1515,0.1153,0.3907,10.1566
0.6784,0.5226,10.0455,1.095,0.1663,10.3482,0.7007,-0.2861,10.0281,0.1791,0.1401,10.2692,0.3289,0.4456,9.9846
0.8462,0.4255,10.1537,1.1919,0.0429,10.2098,0.5015,-0.4212,10.2415,0.2378,-0.093,10.318,0.3173,0.4587,10.2951
0.8293,0.1236,10.3294,1.1558,-0.1527,10.3377,0.7564,-0.7035,10.3587,0.2046,-0.3803,10.2117,0.3152,0.1565,10.4812
1.0344,0.0947,10.4498,1.1955,-0.5755,10.3919,0.749,-0.6879,10.3388,0.3276,-0.4302,10.3216,0.2987,0.0461,10.1316
0.8452,-0.2819,10.1207,0.9995,-0.5353,10.2045,0.598,-0.9693,10.3,0.0618,-0.5693,10.1711,0.3006,0.0421,10.3589
0.8874,-0.233,10.2535,1.0579,-0.7145,10.3923,0.3007,-0.8631,10.3621,0.1665,-0.6603,10.2622,0.1465,-0.3364,10.2948
0.8761,-0.3842,10.3996,0.6657,-0.632,10.5004,0.4994,-0.9921,10.1045,-0.1954,-0.8723,10.2702,0.077,-0.1266,10.1711
0.673,-0.4292,10.3445,0.8083,-0.7033,10.1231,0.1278,-1.0054,10.2893,0.027,-0.6973,10.1613,0.0103,-0.279,10.1946
0.6549,-0.4154,10.0243,0.7784,-0.8021,10.2897,0.0528,-1.2309,10.0566,-0.2343,-0.6054,10.2516,0.0057,-0.1831,10.2769
0.56,-0.5457,10.0404,0.3361,-0.8995,10.2315,-0.2099,-0.8561,10.0601,-0.1875,-0.4542,10.0664,0.0168,-0.2535,10.0654
0.2165,-0.4382,10.0442,0.3122,-1.0473,10.1704,-0.432,-0.9839,10.1669,-0.54,-0.4711,10.1955,-0.2081,-0.2016,10.0038
0.1701,-0.2252,10.1704,-0.0244,-0.9349,10.0008,-0.3847,-0.6745,10.0713,-0.6454,-0.2413,10.1024,-0.2751,-0.1567,9.8927
0.2655,-0.1079,10.0042,-0.279,-0.4113,10.0216,-0.454,-0.6022,10.0816,-0.8269,0.0597,10.0632,-0.3917,-0.0969,9.9729
-0.1284,-0.3184,9.7824,-0.2971,-0.2453,9.9965,-0.5834,-0.3892,9.9205,-0.7689,0.1557,9.9108,-0.3502,0.2862,10.0399
-0.2392,0.1643,9.7365,-0.4242,-0.1925,9.9192,-1.0676,-0.1734,9.8923,-0.9425,0.0751,9.7593,-0.5872,0.2941,9.8608
-0.2439,0.2532,9.8071,-0.587,-0.1433,9.8482,-0.8692,-0.0368,9.832,-0.8431,0.3106,9.8506,-0.4878,0.5444,9.73
-0.3092,0.3293,9.7529,-0.597,0.1498,9.8123,-0.9526,0.2203,9.6934,-0.9296,0.5067,9.7438,-0.6812,0.6419,9.7355
-0.2129,0.5342,9.706,-0.5363,0.0809,9.5513,-0.9174,0.3277,9.9006,-0.8698,0.614,9.7774,-0.818,0.7917,9.4489
-0.4796,0.652,9.7933,-0.4811,0.2925,9.6691,-0.8066,0.3698,9.4809,-0.7999,0.8583,9.688,-0.3972,0.768,9.6572
-0.2673,0.7363,9.6522,-0.5276,0.3985,9.6165,-0.8914,0.4538,9.6574,-0.8371,0.7182,9.5902,-0.3479,0.8747,9.5328
-0.0744,0.4889,9.6988,-0.3158,0.5256,9.5574,-0.6642,0.473,9.6184,-0.6473,0.7565,9.762,-0.2821,0.9673,9.7013
-0.2559,0.4924,9.5531,-0.3432,0.5207,9.6045,-0.5053,0.3529,9.6664,-0.7641,0.8218,9.4542,-0.2716,0.8301,9.6741
0.0084,0.6772,9.5323,-0.1436,0.4939,9.6833,-0.6563,0.4663,9.5432,-0.365,0.6487,9.6402,0.0324,0.7765,9.6122
0.0014,0.4263,9.5227,0.0079,0.6189,9.5153,-0.2394,0.3495,9.5673,-0.194,0.6424,9.613,0.1206,0.5205,9.5168
0.093,0.1861,9.6139,0.1731,0.0952,9.607,-0.0431,0.3465,9.7458,-0.2259,0.3298,9.7075,0.069,0.4027,9.7229
0.3767,0.3326,9.5811,0.1611,-0.0073,9.7612,0.0335,0.2089,9.6851,0.0923,0.574,9.7949,0.2395,0.2556,9.6486
0.3641,-0.0148,9.8714,0.456,0.0674,9.7971,0.2437,0.133,9.7123,0.1674,0.0611,9.8179,0.4492,0.2283,9.7609
0.5714,-0.0387,9.8615,0.6455,-0.1109,9.7601,0.3622,-0.1396,9.8019,0.3707,-0.1364,9.693,0.4826,-0.1301,9.8613
0.6325,-0.2126,9.913,0.713,-0.3176,9.849,0.3892,-0.3371,9.8798,0.3924,-0.1353,9.7077,0.5414,0.0001,9.8929
0.8282,-0.4575,9.8469,0.6512,-0.6227,9.9254,0.5687,-0.537,9.9842,0.5617,-0.3045,9.9631,0.7916,-0.3021,9.9528
0.7281,-0.506,10.0086,0.5975,-0.7248,10.199,0.5915,-0.6351,10.0412,0.3859,-0.586,10.1844,0.7311,-0.3788,10.0447
0.7135,-0.8633,10.1736,0.6661,-0.7439,9.9875,0.3343,-0.6026,9.9445,0.4914,-0.5869,10.057,0.5696,-0.5046,10.1064
0.7921,-0.498,10.2051,0.8584,-0.8256,10.1333,0.5213,-0.7507,10.112,0.4029,-0.6653,10.2968,0.5572,-0.4435,10.0651
0.818,-0.5089,10.2248,0.7054,-1.0972,10.2042,0.4228,-0.729,9.9487,0.3766,-0.7221,10.1135,0.5718,-0.4617,10.0685
0.5372,-0.5436,10.199,0.7199,-0.7328,10.068,0.4077,-0.805,10.0945,0.2884,-0.689,10.1487,0.4436,-0.5561,10.1879
0.6274,-0.408,10.0762,0.3473,-0.7267,10.268,0.2502,-0.593,10.2904,0.3063,-0.4903,10.2906,0.3784,-0.3854,10.0409
0.3283,-0.2802,10.3783,0.2416,-0.6092,10.122,0.1497,-0.7346,10.1646,0.0545,-0.4338,10.1922,0.336,-0.31,10.2204
0.1642,-0.2479,10.1808,0.202,-0.5718,10.2579,-0.0757,-0.4235,10.1808,-0.0725,-0.2447,10.1302,0.1085,-0.0711,10.1177
0.1738,-0.0255,10.2295,0.136,-0.3539,10.1979,-0.2258,-0.2566,10.168,-0.4167,0.1102,10.263,-0.1264,0.1641,10.1949
0.0703,0.0766,10.4009,-0.1512,-0.1577,10.198,-0.4039,-0.1696,10.1771,-0.1642,0.1121,10.229,-0.1298,0.2766,10.3297
-0.1356,0.0855,10.2613,-0.2958,0.06,10.2704,-0.2483,-0.028,10.336,-0.4964,0.4449,10.2546,-0.385,0.5105,10.2297
-0.2647,0.302,10.1918,-0.4099,0.2316,10.1848,-0.7029,0.2638,10.06,-0.6944,0.4402,10.2035,-0.4316,0.3515,9.9125
-0.1925,0.4604,10.235,-0.5138,0.2558,9.8578,-0.8019,0.4613,10.2195,-0.857,0.5907,10.2108,-0.4819,0.6078,10.0893
-0.4987,0.8183,10.0989,-0.541,0.2183,10.0824,-0.7923,0.2526,9.9542,-0.7513,0.7673,10.0585,-0.4334,0.5487,10.0275
-0.4851,0.9451,9.924,-0.4965,0.2289,10.1329,-0.9207,0.6716,9.9924,-0.6778,0.8429,9.9838,-0.5771,1.0482,9.833
-0.4945,0.6978,9.9747,-0.6895,0.5533,9.8887,-0.8396,0.5702,10.1042,-0.6738,0.6418,9.9199,-0.5864,0.9032,9.8781
-0.3462,0.6607,9.6995,-0.5928,0.4313,9.9581,-0.7851,0.4055,10.0093,-0.9347,0.8655,9.7785,-0.4498,0.8265,9.7726
-0.527,0.5871,9.8761,-0.6126,0.4162,9.7102,-0.6842,0.3408,9.7718,-0.7373,0.7297,9.8013,-0.5417,0.8772,9.7351
-0.3011,0.2589,9.709,-0.3002,0.404,9.9661,-0.8051,0.343,9.8112,-0.6114,0.4811,9.5469,-0.2117,0.7131,9.8447
-0.2673,0.3515,9.4435,-0.403,0.0622,9.6005,-0.5712,0.2363,9.6112,-0.6182,0.5632,9.7254,-0.4797,0.5606,9.7445
-0.1276,0.1722,9.6813,-0.2246,0.2635,9.6279,-0.5325,0.0907,9.7716,-0.3906,0.4166,9.6031,-0.2494,0.4441,9.5292
0.0762,-0.0867,9.5328,-0.2289,-0.2333,9.6472,-0.2752,-0.0402,9.6985,-0.3733,0.1831,9.7216,-0.1202,0.1853,9.5096
0.3811,-0.3912,9.6747,-0.3913,-0.2281,9.7757,-0.2856,-0.177,9.5828,-0.1022,0.2479,9.5522,0.2149,0.0901,9.7381
0.2917,-0.183,9.5089,0.1606,-0.4061,9.4803,0.0131,-0.4031,9.5356,0.1525,-0.0218,9.613,0.0658,-0.1895,9.6621
0.5286,-0.4612,9.6367,0.2676,-0.3365,9.659,0.0388,-0.4902,9.5782,0.1595,-0.3134,9.613,0.2942,-0.4605,9.5427
0.5748,-0.6205,9.5534,0.7193,-0.6861,9.4562,0.2901,-0.5034,9.7101,0.3076,-0.3982,9.4375,0.4657,-0.4474,9.3652
0.838,-0.5396,9.5988,0.5247,-0.8091,9.5088,0.4868,-0.7165,9.7515,0.254,-0.3793,9.6116,0.6779,-0.4822,9.7311
0.6284,-0.6329,9.6555,0.7151,-0.7881,9.6797,0.433,-0.6783,9.6947,0.6013,-0.5095,9.5974,0.7373,-0.6637,9.5803
0.7212,-0.6033,9.6625,0.8106,-0.8806,9.8308,0.5163,-0.6643,9.6117,0.5453,-0.5581,9.6252,0.8563,-0.629,9.882
0.8957,-0.6131,9.7682,0.7285,-0.7328,9.9035,0.6529,-0.6404,9.7551,0.678,-0.5735,9.9036,0.7897,-0.4483,9.7153
0.7093,-0.4228,9.8532,0.6659,-0.7773,9.7518,0.2695,-0.7229,9.9662,0.4529,-0.4675,9.8468,0.7981,-0.2579,9.7398
0.9341,-0.4944,9.714,0.7011,-0.4009,9.8599,0.4535,-0.5762,9.8051,0.3446,-0.5248,9.8253,0.6572,-0.481,9.7799
0.7768,-0.4191,9.9491,0.5618,-0.3673,9.9548,0.4594,-0.3203,9.9337,0.5279,-0.0515,9.9625,0.7347,-0.0956,10.1623
0.5567,-0.0525,9.9664,0.4668,-0.0846,9.8567,0.2176,-0.1374,9.9083,0.3093,-0.0711,9.7983,0.517,0.1171,10.0148
0.2063,-0.0425,10.0233,0.4389,0.0742,10.1706,0.0217,-0.0556,10.0552,0.1217,0.1185,10.0472,0.389,0.1554,9.9965
0.3601,0.1935,10.2324,0.3713,-0.1095,10.2564,-0.0703,0.1007,10.0706,0.0339,0.423,10.3093,0.3574,0.3378,10.224
0.1883,0.3234,10.2625,0.1226,0.2688,10.1166,0.0076,0.25,10.0765,-0.0989,0.3498,10.2961,0.1069,0.5025,10.1403
0.1687,0.3463,10.1044,-0.031,0.2197,10.3452,-0.2664,0.3251,10.4649,-0.1901,0.7174,10.1183,-0.0722,0.631,10.3699
-0.0388,0.5942,10.1787,-0.1682,0.1994,10.2751,-0.6811,0.326,10.2721,-0.3918,0.4027,10.2198,-0.1425,0.8116,10.323
-0.2217,0.639,10.4917,-0.2594,0.5669,10.4185,-0.7223,0.2847,10.3354,-0.7189,0.7687,10.3178,-0.3232,0.8024,10.3884
-0.2312,0.6531,10.3192,-0.1847,0.4594,10.2465,-0.5722,0.5625,10.3357,-0.4653,0.7159,10.4477,-0.3439,0.9112,10.3009
-0.3418,0.6772,10.3707,-0.482,0.3924,10.2702,-0.7382,0.604,10.2774,-0.7694,0.7182,10.2796,-0.5214,0.8798,10.2406
-0.3416,0.6255,10.4035,-0.3736,0.2461,10.3161,-0.7788,0.4231,10.4152,-0.8116,0.6182,10.3735,-0.5445,0.7822,10.2701
-0.5589,0.392,10.1172,-0.502,0.2869,10.3535,-0.8289,0.3826,10.1931,-0.8688,0.5314,10.4952,-0.4845,0.6712,10.1823
-0.4229,0.4472,10.3344,-0.5001,0.0426,10.2247,-1.087,0.1926,10.1298,-0.8807,0.5973,10.2814,-0.6189,0.556,10.2854
-0.3212,0.0879,10.1582,-0.6879,-0.1173,10.3211,-0.8677,0.0677,10.207,-1.0882,0.5757,10.131,-0.4176,0.3933,10.1123
-0.3919,0.0908,10.0386,-0.5726,-0.3248,10.2551,-0.8828,0.0521,10.1071,-0.9267,0.4348,10.2246,-0.324,0.2635,10.2766
-0.2441,-0.1956,10.1297,-0.4755,-0.4178,10.2012,-0.7667,-0.3589,10.0857,-0.6357,0.1157,10.1372,-0.3193,0.164,10.1671
0.1414,-0.4807,9.8348,-0.508,-0.5421,10.1166,-0.7276,-0.3348,9.9931,-0.7825,0.0567,10.0241,-0.0656,-0.0671,10.3269
0.1399,-0.4153,10.0947,-0.3272,-0.8518,10.2331,-0.6418,-0.442,9.9339,-0.3298,-0.2385,10.052,-0.0958,-0.1784,9.9561
0.0966,-0.5913,9.8405,-0.1595,-0.8935,10.0328,-0.5204,-0.7206,10.0203,-0.4267,-0.1408,10.2015,0.1955,-0.3273,9.8774
0.401,-0.8079,9.809,-0.0813,-1.245,9.8189,-0.6775,-0.5498,9.7373,-0.1769,-0.3352,9.9791,0.3585,-0.4069,9.9108
0.6249,-1.0304,9.7545,0.1405,-0.9227,9.5435,-0.3185,-0.6684,9.7277,0.1674,-0.1605,9.8491,0.6002,-0.5173,9.711
0.5974,-0.8946,9.6613,0.016,-1.1161,9.6716,-0.0986,-0.7232,9.6571,0.2345,-0.0514,9.7713,0.7291,-0.5562,9.65
1.077,-0.8731,9.7644,0.1736,-1.0549,9.8378,-0.1346,-0.5066,9.7111,0.352,-0.0739,9.6668,0.9146,-0.5093,9.665
1.0526,-0.7945,9.7064,0.124,-0.8606,9.7545,0.0049,-0.459,9.5777,0.382,-0.0111,9.5797,1.0218,-0.3546,9.7881
0.901,-0.9571,9.6905,0.2761,-0.7281,9.6448,0.035,-0.3359,9.7045,0.4669,-0.0011,9.7301,0.848,-0.3032,9.5923
1.1221,-0.6374,9.6091,0.2739,-0.6654,9.5166,-0.1371,-0.1951,9.6387,0.8045,0.2369,9.4431,1.3185,-0.1972,9.5561
1.003,-0.4289,9.6227,0.1875,-0.4572,9.5576,0.1127,0.144,9.8391,0.6624,0.4986,9.6709,1.0193,-0.08,9.7007
0.894,-0.3718,9.6221,0.2077,-0.2276,9.544,0.1033,0.3029,9.5072,0.7223,0.4443,9.4468,1.1412,0.1123,9.5318
0.9102,-0.2979,9.5509,0.1193,-0.1534,9.8248,0.3569,0.4449,9.6734,0.7652,0.6735,9.5059,1.0709,0.2775,9.7552
0.7034,-0.2895,9.6292,0.3594,0.1507,9.3763,0.0491,0.5767,9.7196,0.6553,0.7417,9.6046,1.0939,0.2779,9.7296
0.5424,0.0709,9.6519,-0.2426,0.1919,9.8143,0.0148,0.7244,9.7693,0.5398,0.9906,9.7846,0.9597,0.3109,9.8695
0.1371,0.0272,9.6745,-0.2296,0.4402,9.6281,-0.1579,0.8001,9.7749,0.2515,1.1338,9.6769,0.9967,0.5073,9.5388
0.2408,0.2526,9.6397,-0.3421,0.4494,9.7846,-0.2619,0.8827,9.8134,0.4191,0.9092,9.7264,0.817,0.6256,9.6258
0.0249,0.1989,9.8063,-0.4597,0.6344,9.6678,-0.3712,1.1574,9.8922,0.4311,0.9987,9.8007,0.52,0.64,9.7555
-0.1342,0.2188,9.8639,-0.659,0.6215,9.5899,-0.496,1.0278,9.782,0.3442,1.041,9.8285,0.4272,0.4898,9.7147
-0.3214,0.1319,9.9016,-0.8575,0.5535,9.9815,-0.6014,0.7702,10.0318,0.3048,0.7994,10.0874,0.3539,0.4509,9.7846
-0.6475,-0.0536,9.812,-1.0614,0.3107,9.9709,-0.6611,0.8137,9.9945,0.1281,0.8111,10.0577,-0.0589,0.244,9.9951
-0.6455,-0.0165,10.2105,-1.0991,0.3317,10.0156,-0.6069,0.7334,9.9547,0.1103,0.6565,9.9175,-0.3073,0.0126,9.9422
-0.8094,-0.1265,9.9629,-1.1464,0.19,9.8739,-0.7772,0.6027,9.9363,-0.0483,0.4318,9.9277,-0.2701,-0.0689,10.0403
-0.9625,-0.2566,10.1612,-1.2672,0.0516,10.1031,-0.7659,0.4817,10.0033,-0.2542,0.1483,9.8841,-0.3768,-0.1375,10.1101
-0.9017,-0.3865,9.9498,-1.2718,-0.021,9.9899,-0.8765,0.3437,10.0195,-0.2562,0.2148,10.0345,-0.2559,-0.649,9.8207
-0.8589,-0.57,10.0927,-1.0825,-0.2775,10.1413,-0.587,0.2338,9.9731,0.0866,-0.2951,10.1471,-0.2756,-0.777,9.889
-0.8338,-0.7184,9.8115,-1.1169,-0.1004,10.0949,-0.6612,0.0644,10.0641,0.0879,-0.2687,9.9976,-0.4565,-0.8563,10.1425
-0.9435,-1.0427,9.8009,-0.9772,-0.3761,9.7907,-0.5011,-0.0758,9.9903,-0.1401,-0.4236,9.8982,-0.2037,-0.8933,10.0667
-1.0263,-0.6746,9.9095,-0.9333,-0.4048,9.8146,-0.2287,-0.2752,10.013,0.0712,-0.5385,9.9642,-0.0929,-1.2415,9.8699
-0.6261,-1.0814,9.7479,-0.5991,-0.5065,10.0787,-0.138,-0.2551,10.135,0.0082,-0.8136,9.7539,0.1399,-0.917,9.9778
-0.594,-0.8556,9.9233,-0.5095,-0.4321,9.7384,-0.1526,-0.3923,9.932,0.2128,-0.7334,9.8024,-0.0661,-1.1264,9.8752
-0.37,-0.8382,9.6169,-0.4086,-0.3411,9.6035,-0.0571,-0.3467,9.8094,0.4036,-0.678,9.7552,0.2123,-0.9751,9.8624
-0.245,-0.6905,9.791,-0.0946,-0.3418,9.6864,0.3015,-0.2512,9.7244,0.5237,-0.6742,9.587,0.1414,-0.8556,9.8098
-0.0957,-0.4006,9.382,0.0062,-0.0963,9.7646,0.395,-0.1361,9.6227,0.6451,-0.5843,9.7334,0.2006,-0.5727,9.7209
-0.0368,-0.51,9.5097,0.1295,0.1331,9.5954,0.5809,0.1592,9.5175,0.993,-0.385,9.5635,0.4167,-0.7178,9.6358
0.1881,-0.1314,9.389,0.2553,0.1443,9.4495,0.8034,0.2215,9.5152,0.8468,-0.3653,9.3971,0.3155,-0.3543,9.4544
0.2167,-0.1416,9.5486,0.3951,0.4457,9.5018,0.7171,0.2134,9.5639,0.9563,0.0079,9.5379,0.5726,-0.1264,9.5291
0.1289,0.2055,9.2931,0.2771,0.3801,9.3541,0.8235,0.6664,9.4667,0.7804,0.0334,9.546,0.6352,0.0365,9.4441
0.2996,0.3288,9.5466,0.6294,0.488,9.515,0.9221,0.3944,9.2958,0.9588,0.1999,9.4472,0.7447,0.0643,9.4506
0.4264,0.6061,9.3606,0.4547,0.693,9.3157,1.0939,0.7689,9.0873,1.1864,0.3019,9.1169,0.5771,0.0744,9.3271
0.127,0.4737,9.3733,0.5048,0.7729,9.2563,0.8001,0.797,9.3347,0.9449,0.3704,9.1718,0.6122,0.2477,9.1961
0.2785,0.51,9.4048,0.5325,1.0534,9.306,0.825,0.6059,9.269,0.8728,0.5703,9.1572,0.4648,0.5976,9.1785
0.2481,0.7602,9.0755,0.3678,0.9132,9.3313,0.7496,0.7108,9.4114,0.8826,0.5382,9.2509,0.2914,0.3345,9.2613
0.0894,0.6165,9.5331,0.2199,0.7946,9.5158,0.5455,0.6137,9.43,0.3802,0.3953,9.1665,0.3434,0.5711,9.2772
0.0908,0.5064,9.3256,0.3362,0.7557,9.2394,0.513,0.6277,9.26,0.3737,0.505,9.4971,0.0082,0.411,9.4774
-0.0242,0.5403,9.4807,0.1554,0.561,9.2902,0.1249,0.4879,9.3806,0.3338,0.4342,9.6755,0.021,0.3884,9.2907
-0.2826,0.3084,9.5203,-0.0018,0.4222,9.4219,0.0411,0.5423,9.428,-0.0817,0.1888,9.6064,-0.1658,0.1748,9.3328
-0.314,0.0709,9.5922,-0.3734,0.2217,9.5785,-0.0592,0.2646,9.4015,-0.0239,0.0638,9.4977,-0.3206,0.0603,9.6051
-0.3636,-0.1368,9.5019,-0.3467,0.1271,9.4781,-0.1202,0.154,9.5937,-0.3513,0.0322,9.5029,-0.5203,-0.0556,9.4976
-0.7512,-0.187,9.646,-0.4625,-0.0723,9.7536,-0.1813,0.042,9.6383,-0.3112,-0.1654,9.8405,-0.4826,-0.285,9.5555
-0.8027,-0.3273,9.8094,-0.6212,-0.2414,9.6004,-0.3365,-0.2112,9.6832,-0.4263,-0.2317,9.6679,-0.5288,-0.4368,9.6172
-0.8473,-0.2875,9.5696,-0.5,-0.3773,9.5834,-0.5316,-0.3075,9.9188,-0.5749,-0.5578,9.592,-0.6852,-0.4816,9.8797
-0.9007,-0.4884,9.8456,-0.4898,-0.5637,9.8301,-0.4144,-0.6572,9.8185,-0.4996,-0.555,9.8598,-0.6833,-0.7091,9.7746
-0.9712,-0.5783,9.9597,-0.7137,-0.506,9.8284,-0.5732,-0.6144,10.0238,-0.4047,-0.6515,9.8918,-0.6587,-0.8706,10.2062
-0.8316,-0.6484,10.0741,-0.4441,-0.4434,10.0572,-0.6361,-0.4718,10.0375,-0.5157,-0.8469,10.101,-0.7361,-0.7847,9.7171
-0.8512,-0.4888,9.89,-0.822,-0.4308,9.924,-0.3675,-0.4678,10.0712,-0.4498,-0.6748,10.0351,-0.7388,-0.8414,9.8209
-0.6372,-0.6932,10.1033,-0.7849,-0.4161,10.0727,-0.4304,-0.381,9.9392,-0.5266,-0.5248,10.118,-0.5806,-0.4719,10.03
-0.5297,-0.6903,10.3087,-0.3591,-0.3941,9.898,-0.2867,-0.3047,10.092,-0.1902,-0.6348,10.0561,-0.4661,-0.5975,10.0939
-0.2744,-0.474,9.996,-0.3234,-0.428,9.9594,-0.1046,-0.2605,10.0445,-0.2798,-0.3158,10.1075,-0.3052,-0.5689,9.9203
-0.2661,-0.4511,10.0115,-0.0222,-0.173,10.2977,-0.1427,-0.146,10.1171,0.0196,-0.3215,9.9993,-0.1533,-0.3588,10.314
-0.1179,-0.0381,10.1701,-0.0483,-0.016,10.0115,-0.104,-0.1445,10.1454,0.1795,-0.324,9.9821,-0.057,-0.0478,10.1178
0.0604,-0.1419,10.1434,-0.0657,0.2555,9.8772,0.4491,-0.0573,10.0396,0.2835,0.1203,10.0748,0.1629,-0.021,10.1245
0.2697,0.0967,10.0488,0.198,0.3881,9.9193,0.4646,0.3613,9.9718,0.322,0.1585,9.9054,0.1951,0.0637,9.9249
0.2111,0.3484,9.9661,0.3272,0.6001,9.9009,0.5764,0.3343,9.9589,0.3927,0.1949,10.1479,0.3624,0.4508,9.7634
0.446,0.4757,9.9101,0.4388,0.7051,9.6868,0.6508,0.5633,9.9636,0.6232,0.3964,10.0149,0.5518,0.2597,9.8981
0.498,0.4869,9.8357,0.5567,0.6749,9.9402,0.7333,0.6719,9.8463,0.6285,0.5243,9.9117,0.619,0.5517,9.8354
0.6157,0.6469,9.8242,0.5961,0.7468,9.7711,0.7475,0.7525,9.8188,0.7561,0.5023,9.8418,0.7186,0.5942,9.6772
0.5343,0.6338,9.7547,0.6402,0.9845,9.6806,0.9148,0.8057,9.6071,0.6408,0.5627,9.7307,0.4143,0.4903,9.5716
0.6006,0.6493,9.5194,0.5078,0.8995,9.5842,1.0202,0.8616,9.6607,0.8322,0.3741,9.7481,0.5765,0.4957,9.6885
0.3623,0.4855,9.5761,0.4526,0.9286,9.7341,0.733,0.8676,9.5252,0.8537,0.4269,9.5235,0.4287,0.5192,9.5836
0.3536,0.3866,9.4845,0.5166,0.684,9.5831,0.6821,0.7383,9.6937,0.4957,0.1794,9.5243,0.4883,0.3191,9.2922
0.2249,0.3994,9.4296,0.4132,0.4901,9.5211,0.5288,0.4601,9.5275,0.5378,0.1595,9.4233,0.3783,0.2716,9.5297
0.1648,0.303,9.5898,0.245,0.4259,9.3715,0.4667,0.2043,9.3821,0.4575,0.1226,9.3176,0.2095,0.1995,9.4634
0.0745,0.0489,9.3879,0.028,0.2395,9.4494,0.3106,0.0145,9.2979,0.2562,-0.0575,9.3739,0.0434,0.1655,9.4534
-0.1547,-0.1427,9.3892,0.094,0.0635,9.3687,0.1134,-0.1279,9.2924,0.0875,-0.0969,9.4884,-0.0875,-0.1507,9.5447
-0.4328,-0.1806,9.3821,-0.2429,0.0134,9.3732,0.0336,-0.2617,9.2728,-0.0018,-0.4679,9.231,-0.1091,-0.466,9.3511
-0.3785,-0.3848,9.3222,-0.1702,-0.2193,9.327,-0.0831,-0.2768,9.4454,-0.2266,-0.4831,9.361,-0.4974,-0.5354,9.4959
-0.5479,-0.411,9.4149,-0.2736,-0.4624,9.3033,-0.3584,-0.5446,9.4827,-0.2521,-0.7831,9.3055,-0.6561,-0.648,9.4269
-0.6478,-0.4757,9.4723,-0.5675,-0.6113,9.2933,-0.362,-0.6019,9.3267,-0.3843,-0.8256,9.3257,-0.4047,-0.7074,9.4209
-0.6476,-0.6342,9.4816,-0.651,-0.5186,9.4011,-0.5879,-0.6196,9.5161,-0.3669,-0.8655,9.49,-0.6077,-0.7133,9.3748
-0.6932,-0.4861,9.5219,-0.8554,-0.3901,9.353,-0.477,-0.5529,9.4936,-0.4598,-0.6639,9.4782,-0.6428,-0.6181,9.4183
-0.824,-0.543,9.4538,-0.5986,-0.5891,9.5069,-0.567,-0.6682,9.5699,-0.5875,-0.7024,9.6548,-0.707,-0.6729,9.597
-0.6349,-0.6232,9.5964,-0.6232,-0.4052,9.6622,-0.5443,-0.4309,9.6245,-0.6552,-0.6239,9.6286,-0.7489,-0.6594,9.5479
-0.7977,-0.3473,9.6835,-0.639,-0.4951,9.8711,-0.397,-0.2832,9.687,-0.6322,-0.6256,9.7115,-0.5478,-0.4341,9.8592
-0.8944,-0.3171,9.6267,-0.5486,-0.2604,9.796,-0.4771,-0.4511,9.8238,-0.4411,-0.3216,9.8671,-0.6611,-0.4945,9.7616
-0.7581,-0.0262,9.9487,-0.4945,-0.045,9.8786,-0.324,-0.1376,9.891,-0.3683,-0.2253,9.756,-0.5132,-0.3251,9.7817
-0.5334,0.1066,9.981,-0.5343,0.3488,9.8948,-0.2742,0.2321,9.7685,-0.2699,-0.0338,9.8735,-0.3197,-0.1896,9.733
-0.2947,0.2873,9.9494,-0.3138,0.2652,9.8203,-0.1096,0.2199,9.9007,-0.0345,0.2424,9.7846,-0.1107,-0.03,9.8808
-0.2382,0.3883,9.9673,0.0311,0.5889,9.8952,0.1288,0.3641,9.9493,0.1009,0.249,10.0351,-0.2767,0.3888,9.8821
-0.0619,0.3647,10.0406,0.0498,0.6643,9.9478,0.2621,0.5419,10.1491,0.1846,0.32,9.9593,-0.1595,0.3878,9.9303
0.0694,0.5622,10.1968,0.0954,0.5894,9.9939,0.4972,0.7417,10.0035,0.4336,0.5639,10.1358,0.013,0.2782,10.0612
-0.1309,0.5459,10.0229,0.1231,0.6771,10.0982,0.5733,0.8559,10.085,0.4434,0.5928,9.907,0.3585,0.3002,10.1327
0.2455,0.6146,9.9371,0.3832,0.6786,10.0796,0.5522,0.9561,9.9015,0.6316,0.6156,9.9858,0.2298,0.5087,10.113
0.1943,0.6733,10.0302,0.602,0.9131,9.9597,0.6918,0.5961,9.9593,0.6056,0.4311,10.0257,0.5541,0.4723,10.0763
0.4669,0.5022,9.9567,0.5395,0.9033,9.8695,0.8691,0.7862,9.8585,0.8294,0.4024,9.9886,0.5399,0.2869,9.928
0.4413,0.5477,10.007,0.6878,0.6372,9.9182,0.8449,0.6356,10.0848,1.1984,0.3723,10.0917,0.5149,0.1864,9.8569
0.3168,0.431,9.9372,0.6057,0.476,10.0037,0.9697,0.3909,9.9065,0.5653,0.1316,9.9106,0.4193,0.148,9.7173
