sensor1_x,sensor1_y,sensor1_z,sensor2_x,sensor2_y,sensor2_z,sensor3_x,sensor3_y,sensor3_z,sensor4_x,sensor4_y,sensor4_z,sensor5_x,sensor5_y,sensor5_z
-0.1066,0.2814,9.6206,0.0635,0.0675,9.8031,-0.0249,0.302,9.7099,0.3055,0.0614,9.8752,-0.072,-0.1577,9.7894
-0.1749,-0.0081,9.6159,-0.0573,0.208,9.6525,0.1136,0.111,9.608,0.2314,0.0857,9.7721,-0.055,-0.002,9.8022
-0.2548,-0.0977,9.7954,0.0407,0.1435,9.4262,0.2793,0.2164,9.6896,0.2704,-0.1434,9.5695,0.0882,-0.2936,9.7431
-0.3088,-0.0716,9.6849,0.0027,0.2883,9.8577,0.1104,0.1518,9.6538,0.1376,-0.1239,9.5432,-0.048,-0.1854,9.6276
-0.145,-0.147,9.7911,-0.1527,0.0551,9.6901,0.0214,0.0963,9.705,0.0039,-0.1069,9.7418,0.0435,-0.1856,9.7979
-0.2064,-0.1008,9.6495,-0.1039,0.1665,9.6849,0.1242,0.1204,9.4982,0.1918,-0.0605,9.5963,-0.0566,-0.2467,9.6901
0.0779,-0.1639,9.8958,-0.1975,0.0236,9.6344,0.0516,-0.008,9.7568,0.1167,-0.0974,9.6645,-0.0426,-0.1826,9.7178
-0.2606,0.0716,9.705,-0.037,-0.0126,9.6585,0.1371,0.1243,9.705,0.1594,-0.1738,9.6863,0.0104,-0.2311,9.6716
-0.285,-0.0108,9.7961,-0.0405,0.2144,9.7193,0.1733,0.1067,9.6723,0.216,-0.1375,9.5368,-0.0782,-0.318,9.6711
-0.275,0.1174,9.6177,-0.1228,0.4191,9.8103,0.0332,0.1299,9.6051,0.2842,-0.182,9.7301,-0.125,-0.2836,9.6239
-0.1359,0.0595,9.8121,-0.0399,0.1411,9.7387,0.1544,-0.1288,9.7863,0.1153,0.0119,9.6634,-0.0359,-0.1057,9.8247
-0.1055,0.0574,9.9901,-0.0659,0.0855,9.8042,0.3394,0.0309,9.8115,0.1028,-0.1265,9.7966,-0.3119,-0.142,9.5971
-0.1776,-0.0408,9.7476,-0.0764,0.2085,9.7043,0.136,0.0104,9.7082,0.1226,-0.5013,9.8595,-0.1276,-0.1257,9.7787
-0.0262,0.0628,9.7813,-0.0066,0.2135,9.7703,-0.0332,0.1295,9.7505,0.084,-0.0439,9.7659,-0.1236,-0.1958,9.6987
-0.1865,0.0354,9.5869,-0.0461,0.1314,9.5389,0.0919,-0.0253,9.8288,0.252,-0.0508,9.8252,-0.0828,-0.3871,9.7677
-0.1367,0.0486,9.7283,-0.0007,0.0631,9.649,-0.0224,0.1232,9.6531,-0.1921,-0.1917,9.6468,-0.0784,-0.063,9.8488
-0.1124,0.0592,9.6242,-0.1744,0.0622,9.9082,0.156,0.1244,9.768,0.0738,-0.2106,9.755,-0.0238,-0.158,9.5563
-0.2654,-0.0265,9.6319,0.1207,0.1253,9.758,0.1297,-0.009,9.8123,0.213,-0.153,9.8501,-0.2404,-0.0885,9.8891
-0.0619,-0.1686,9.714,-0.2193,-0.0387,9.7109,0.148,0.1915,9.686,0.2236,0.0672,9.7331,-0.1252,-0.1197,9.9567
-0.2706,0.3381,9.7146,-0.1658,0.3677,9.7594,0.2063,-0.1369,9.8925,0.1323,0.0296,9.653,-0.0882,-0.2464,9.7315
-0.1133,0.0081,9.8187,-0.0561,0.2523,9.7042,0.1483,-0.0277,9.7182,0.0239,-0.0886,9.6333,-0.0584,-0.0039,9.8819
-0.1308,-0.0115,9.5933,-0.0506,0.3406,9.8237,0.0464,0.0289,9.7547,0.301,-0.1326,9.6722,-0.0164,-0.1314,9.5268
-0.0872,-0.1162,9.7783,-0.1139,0.2031,9.7627,0.0153,-0.0049,9.7583,0.1183,-0.1901,9.659,-0.0723,-0.1676,9.7024
-0.2883,0.1934,9.6465,-0.0049,0.1741,9.4816,0.1014,-0.0298,9.7465,0.2154,-0.1716,9.8005,-0.1471,-0.2899,9.7037
-0.0489,-0.1137,9.7995,0.0447,-0.0255,9.7896,0.208,-0.0475,9.7542,0.1214,-0.0511,9.7733,-0.1435,-0.0639,9.7434
-0.2786,0.1241,9.7758,-0.1338,0.0691,9.6378,-0.1163,0.1424,9.6678,0.2486,-0.0482,9.7364,0.0714,-0.148,9.9237
-0.0673,-0.1787,9.6584,-0.1091,0.0685,9.6282,0.1956,0.2348,9.4699,0.3599,-0.0399,9.7696,-0.108,-0.0944,9.6705
-0.124,-0.0014,9.5363,-0.0721,0.1194,9.7417,0.09,-0.1007,9.6527,0.0642,-0.011,9.7499,0.0441,-0.0878,9.6752
-0.1025,0.0594,9.9506,-0.0873,-0.0136,9.5779,0.0862,0.0073,9.7278,0.3346,-0.0068,9.6228,-0.0685,-0.1941,9.799
-0.0545,0.1345,9.7017,-0.0795,0.1487,9.5942,0.2048,-0.0006,9.6841,0.2685,0.089,9.7073,0.0522,-0.1739,9.7881
-0.3444,0.0381,9.6589,0.0046,0.1103,9.7404,0.1375,-0.0056,9.5403,0.3416,-0.2223,9.8107,-0.249,-0.2292,9.8608
-0.2568,-0.2125,9.6012,-0.0106,0.1216,9.7329,0.1496,0.2455,9.5257,0.2624,-0.0798,9.6701,-0.1651,-0.0058,9.636
-0.1843,-0.0028,9.6589,-0.2973,0.3174,9.4704,0.1721,0.1644,9.7017,0.4245,-0.199,9.6861,-0.05,-0.1648,9.7117
-0.2328,0.0273,9.6313,-0.0154,0.1167,9.741,0.0061,0.0674,9.5558,0.2862,-0.2118,9.6775,-0.1599,-0.3346,9.5373
-0.2656,0.1275,9.5431,-0.1781,0.2857,9.6158,0.005,0.138,9.7663,0.1312,-0.0358,9.8008,-0.1338,-0.2723,9.6697
-0.2833,-0.0321,9.6374,-0.2228,0.231,9.7413,0.419,0.1687,9.6989,0.3372,-0.102,9.6369,-0.2399,-0.3262,9.6145
-0.2833,0.019,9.7186,-0.1783,0.3069,9.7065,0.2585,0.3409,9.7709,0.2892,-0.2169,9.5938,-0.0697,-0.0517,9.5727
-0.2775,0.1469,9.5681,-0.2131,0.1945,9.6772,0.2479,0.1187,9.4799,0.2807,-0.0521,9.6262,-0.3887,-0.3068,9.7743
-0.3076,0.0259,9.8063,0.0165,0.2054,9.8473,0.2446,0.1605,9.7856,0.0045,-0.2121,9.5792,-0.3084,-0.408,9.5922
-0.3596,0.0243,9.8047,-0.0193,0.3911,9.4058,0.2888,0.1376,9.3403,0.4255,-0.2854,9.6969,-0.1173,-0.4303,9.5645
-0.4981,0.2131,9.7016,0.1507,0.3474,9.5459,0.3828,0.1808,9.5959,0.381,-0.1764,9.5028,-0.3507,-0.2186,9.5238
-0.5372,0.1286,9.7937,0.0077,0.253,9.6381,0.5039,0.1744,9.6404,0.161,-0.424,9.7094,-0.2257,-0.3652,9.7289
-0.5446,0.1806,9.5548,0.1883,0.2384,9.6362,0.3455,0.1091,9.595,0.1036,-0.2286,9.4229,-0.1903,-0.2299,9.6714
-0.7264,0.1528,9.5682,0.0523,0.4022,9.4215,0.4435,-0.091,9.5718,0.2694,-0.2841,9.747,-0.3933,-0.3253,9.4942
-0.5217,0.1863,9.6959,0.044,0.4253,9.6592,0.5743,-0.0302,9.4674,0.1323,-0.3428,9.7256,-0.3503,-0.2346,9.6908
-0.4138,0.2329,9.7888,0.0907,0.2149,9.6589,0.5192,-0.1089,9.6797,0.192,-0.2961,9.5961,-0.3788,-0.3052,9.8402
-0.396,0.1075,9.5831,0.1378,0.2977,9.5571,0.6086,-0.0662,9.7095,0.1025,-0.3865,9.2879,-0.3267,-0.1344,9.5408
-0.4975,0.152,9.5649,0.1414,0.5041,9.7755,0.5022,-0.1262,9.5823,0.1369,-0.3586,9.6113,-0.3801,-0.014,9.4858
-0.402,0.2209,9.6117,0.1132,0.5123,9.5688,0.4526,0.0384,9.6078,0.1242,-0.3381,9.6765,-0.4728,-0.2536,9.5168
-0.5012,0.4499,9.6137,0.2651,0.4487,9.6861,0.4236,-0.0278,9.4906,0.033,-0.4483,9.6858,-0.3646,-0.2836,9.6544
-0.2833,0.2373,9.5733,0.3131,0.3841,9.6589,0.5861,-0.0966,9.6791,-0.1023,-0.5599,9.8342,-0.464,-0.261,9.4518
-0.395,0.1857,9.6396,0.3251,0.4076,9.7521,0.472,-0.0937,9.7532,-0.0094,-0.4189,9.7313,-0.6008,-0.1639,9.8061
-0.3637,0.3517,9.6955,0.4365,0.5284,9.8243,0.3618,-0.1922,9.7857,-0.0627,-0.3922,9.8229,-0.6232,0.0616,9.7958
-0.3275,0.339,9.8593,0.4156,0.2823,9.7134,0.4502,-0.0958,9.6993,-0.3002,-0.5132,9.7598,-0.5187,-0.1097,9.6841
-0.241,0.3664,9.6883,0.5714,0.2839,9.7422,0.3988,-0.3024,9.8142,-0.253,-0.4863,9.6267,-0.6376,-0.0144,9.5934
-0.0619,0.4723,9.7003,0.4956,0.1247,9.7646,0.7242,-0.3315,9.8468,-0.4085,-0.386,9.8069,-0.6828,0.1717,9.5781
-0.0898,0.6548,9.7729,0.4219,0.2227,9.6178,0.3559,-0.4378,9.7799,-0.1813,-0.2907,9.9013,-0.6076,-0.0759,9.7729
-0.0538,0.3097,9.6677,0.484,0.2919,9.7062,0.4431,-0.2565,9.6234,-0.3357,-0.4565,9.8256,-0.7819,0.1131,9.9092
-0.0345,0.4358,9.9113,0.6425,0.3069,9.6713,0.4318,-0.4962,9.8239,-0.1824,-0.5208,9.8006,-0.3263,0.0027,9.7443
0.043,0.4611,9.8747,0.4048,0.1036,9.7981,0.4147,-0.3226,9.807,-0.2549,-0.3623,9.9973,-0.6267,0.2754,9.8248
-0.0271,0.3455,9.9958,0.4396,0.2076,9.7097,0.2089,-0.6172,9.94,-0.1902,-0.467,9.7219,-0.7188,0.1542,9.9246
0.1185,0.4062,9.7683,0.5502,0.1931,9.9283,-0.0282,-0.4232,9.7353,-0.3236,-0.3474,9.8597,-0.5244,0.3069,9.878
0.0988,0.3088,9.7453,0.4897,-0.0678,9.975,0.317,-0.5014,9.8532,-0.3939,-0.3214,9.9365,-0.5214,0.216,9.8691
0.1457,0.5204,9.9894,0.6229,-0.0184,10.1431,0.1742,-0.4484,10.0986,-0.1737,-0.1342,9.8291,-0.5557,0.1691,9.8463
0.1001,0.3687,9.9687,0.6324,0.0572,9.9147,0.0363,-0.4725,9.9311,-0.4063,-0.3137,9.6861,-0.5299,0.229,9.7609
0.2384,0.5048,9.8801,0.3785,-0.0757,9.8295,0.1637,-0.4404,9.8402,-0.4972,-0.3007,9.9046,-0.1989,0.4473,9.8381
0.3448,0.3727,9.9011,0.6454,-0.1136,9.8548,-0.1863,-0.5836,9.9844,-0.6736,-0.1031,9.9292,-0.2913,0.2833,9.9312
0.2518,0.2995,9.9935,0.4679,0.0438,9.9787,-0.101,-0.3972,9.7368,-0.3645,-0.1958,9.9784,-0.2988,0.4014,10.0362
0.3491,0.4237,10.0691,0.6027,0.1693,10.0438,-0.006,-0.3965,10.0963,-0.4878,-0.2252,10.0563,-0.4086,0.3439,10.0295
0.3373,0.3787,9.9797,0.4906,-0.2486,9.9688,-0.1329,-0.3301,10.1123,-0.3624,-0.0739,9.9091,-0.3736,0.3224,9.8632
0.2582,0.2079,10.0068,0.3033,-0.0986,9.9766,-0.0044,-0.5143,9.9328,-0.5734,-0.2399,10.0274,-0.3266,0.345,9.8557
0.2718,0.4125,9.9681,0.2863,-0.3415,10.0278,-0.0087,-0.2685,10.0988,-0.4921,0.0666,9.8697,-0.1948,0.2641,9.9536
0.4563,0.3187,10.1137,0.2676,-0.2636,10.0364,-0.2639,-0.2816,10.1179,-0.4635,0.0243,9.8627,-0.1624,0.28,10.0138
0.4077,0.3769,9.8487,0.3154,-0.1662,10.1093,-0.2034,-0.2704,9.8392,-0.4849,0.0829,10.1031,-0.1134,0.2271,9.8555
0.3966,0.275,9.9495,0.2738,-0.5079,10.0158,-0.2267,-0.337,10.022,-0.4541,0.1155,9.9445,-0.1425,0.244,10.0544
0.3827,0.0292,9.998,0.3996,-0.3118,9.9532,-0.3136,-0.1709,10.0589,-0.3825,-0.0518,9.9694,-0.0193,0.329,9.8889
0.1451,0.1933,9.9922,0.3018,-0.348,10.0843,-0.4145,-0.2929,9.9197,-0.6235,0.2656,10.0598,0.1121,0.2712,9.967
0.1664,0.2224,10.0257,0.3821,-0.429,9.917,-0.1529,-0.1797,10.2579,-0.4834,0.1336,10.1533,0.0253,0.2314,9.9579
0.2942,0.0442,9.9393,0.2682,-0.3859,10.067,-0.1007,-0.371,9.9152,-0.1876,-0.013,9.9389,0.0115,0.3487,10.0163
0.4165,-0.0611,10.0695,0.0819,-0.1481,10.0889,-0.1384,-0.2398,10.069,-0.4856,0.2435,10.0122,-0.0199,0.2627,9.9073
0.2402,0.066,9.9576,0.0901,-0.1636,10.1294,-0.2803,-0.4283,9.9995,-0.4767,0.1586,9.9771,0.1992,0.2146,10.0304
0.3931,0.056,9.9608,0.0808,-0.2068,10.2537,-0.2984,-0.1379,9.6665,-0.1947,0.219,9.8603,0.2388,0.2405,9.9065
0.2629,0.1309,10.2526,0.1241,-0.1722,10.0081,-0.3625,-0.2226,10.1819,-0.5057,0.1214,9.861,0.0406,0.1472,10.0102
0.2631,0.0835,9.7734,0.0162,-0.1048,10.1159,-0.4549,-0.1845,9.8246,-0.0483,0.1935,10.1792,0.1153,0.1581,10.031
0.2567,0.096,9.9692,0.2821,-0.1386,9.9388,-0.2627,0.0924,9.862,-0.3625,0.2146,9.9021,0.1672,0.0252,9.9398
0.4761,0.0889,9.6775,0.0309,-0.0936,9.8442,-0.1475,-0.2369,9.9811,-0.34,0.0168,9.7066,0.0636,0.1739,10.0578
0.2394,0.1509,9.6829,0.0219,0.0413,9.8547,-0.1574,-0.0484,9.8128,-0.185,-0.0105,9.867,0.0285,-0.0942,9.9195
0.3187,0.1844,9.9263,-0.0289,0.0037,9.8301,0.0187,-0.008,10.0383,-0.3441,0.1745,9.9086,0.2583,0.2087,9.8525
0.1266,-0.0253,9.9239,0.158,-0.1573,10.0234,-0.2771,0.0172,10.0403,-0.1647,0.0091,9.8457,0.1465,0.115,9.8915
0.2156,0.0763,9.9155,0.0754,-0.0149,9.8602,-0.1507,-0.2087,9.7026,0.0201,0.0393,10.0387,0.1004,0.2462,10.0114
0.2427,-0.0953,9.7116,0.0539,-0.1094,9.7706,0.0037,-0.0289,9.901,-0.1712,-0.0033,9.8939,0.0633,0.1394,9.8253
0.0906,-0.0948,9.8227,0.1308,-0.2304,9.695,-0.1304,-0.1207,9.9696,-0.2019,-0.1354,9.8079,0.1485,0.018,9.9653
0.4218,0.0512,10.1616,0.2148,-0.021,9.9191,-0.1167,-0.1753,9.8649,-0.1877,0.0233,9.9478,-0.1158,0.0043,9.6841
0.3023,0.132,9.9628,-0.0692,-0.1723,9.9531,-0.2857,-0.1194,9.8131,-0.2635,0.0315,9.9399,0.0903,0.1147,9.7932
0.022,-0.0443,9.8613,0.0333,-0.0879,9.7959,-0.1763,-0.05,9.8606,-0.1333,0.0203,9.8018,0.1226,-0.0027,10.0101
0.0345,-0.1208,10.0166,0.1379,0.0462,10.1919,-0.0673,-0.1457,9.9234,-0.3074,0.2898,9.7241,0.0127,0.2296,9.8157
0.1717,0.0425,10.0208,0.039,-0.0288,9.8057,-0.2005,-0.1452,10.0218,-0.1848,-0.0049,9.8691,0.2571,0.2565,9.9847
0.3545,-0.0034,9.9107,0.0052,-0.0652,10.0676,-0.1475,-0.1553,9.8575,-0.3095,0.0256,9.9537,0.0509,0.139,9.917
0.2557,-0.3252,10.081,-0.024,-0.1687,9.9958,-0.0784,-0.197,9.8416,-0.0731,0.1672,9.9133,0.1626,0.1653,9.9098
0.1126,0.2949,9.8935,0.193,-0.0595,9.759,-0.1652,-0.1712,9.9078,-0.1052,0.0019,10.0296,-0.0252,0.223,9.965
0.3049,-0.0068,9.784,-0.0041,-0.1246,9.8332,-0.0375,-0.0851,9.7209,-0.168,-0.0026,9.9427,-0.026,0.1925,9.7965
0.3557,0.0246,10.0237,0.2606,-0.1364,9.9154,-0.1137,0.0883,9.9991,-0.1505,0.244,9.8743,0.1988,0.2192,10.0302
0.1436,0.008,9.9443,0.0679,-0.0449,9.8601,-0.1342,-0.1322,9.7917,-0.2261,-0.0173,10.036,0.2283,0.1617,9.9598
0.2944,-0.0544,9.9232,-0.0537,-0.3544,9.966,-0.0989,-0.1293,9.7547,-0.1981,0.0347,9.9456,-0.1527,0.2631,9.9843
0.3745,0.0107,9.6815,0.0778,-0.0897,9.8326,-0.0848,-0.1939,10.0281,-0.1781,0.1845,9.836,-0.0749,0.1967,9.8914
0.3057,0.0554,9.8889,0.1117,0.0912,9.9634,-0.1923,-0.2323,10.0026,-0.186,0.2505,9.9924,-0.0558,0.1687,9.9548
0.2412,0.0434,9.798,0.032,-0.3496,10.0463,-0.3226,-0.091,9.7845,-0.1815,0.0613,9.9775,-0.1757,0.1295,9.9161
0.2654,0.0613,9.9837,0.0291,-0.04,9.87,-0.2702,-0.084,10.037,-0.201,0.1887,10.0815,0.0394,0.0848,10.087
0.1692,-0.0663,9.8882,0.092,-0.1444,9.8628,-0.1729,-0.1675,9.7627,-0.2452,0.1895,9.9275,-0.076,0.1627,9.9046
0.212,-0.0639,9.792,0.1069,-0.1178,9.9008,-0.3453,-0.0326,10.0168,-0.2415,0.0628,9.8218,-0.0763,0.1257,9.9038
0.1317,-0.0825,9.8965,-0.1189,-0.3127,9.9647,-0.3018,-0.1401,9.9285,-0.1713,0.0481,9.8707,-0.1053,0.1737,10.0052
0.159,0.0742,9.8838,0.2855,-0.1843,9.9461,-0.1879,0.0146,9.892,-0.1723,0.2438,10.1322,0.0433,0.3161,10.0728
0.0728,-0.219,9.918,0.1597,-0.1165,9.8038,-0.1317,0.0075,9.7741,0.1214,0.1872,9.8711,0.1448,0.0554,10.0988
0.1812,0.0744,9.7625,0.0403,-0.2908,9.9185,-0.1143,-0.18,9.9372,-0.1399,0.1095,9.9002,-0.0063,0.0585,9.9655
0.2914,0.1297,9.8751,0.0133,-0.2581,9.7387,-0.2336,0.0194,10.0258,-0.1674,0.2912,9.8632,0.1231,0.0831,9.8349
0.1938,-0.0827,9.8915,0.0319,-0.02,9.6632,-0.1708,0.1614,9.9126,-0.23,0.1032,9.8229,-0.0306,0.0207,9.7528
0.12,-0.144,9.9092,0.0438,-0.1741,9.7422,-0.1388,-0.034,9.6782,-0.1594,0.0929,9.9813,0.0849,0.2827,9.9018
0.1571,0.0262,9.787,0.0586,-0.2279,9.9616,-0.1257,-0.1299,9.9211,-0.2233,0.125,9.8231,0.0519,0.1386,9.909
0.1541,-0.0407,9.9897,0.0325,-0.2052,9.8767,-0.2324,-0.0502,9.8508,-0.1275,0.1411,9.9362,0.048,0.0569,9.8516
0.1041,-0.1066,10.0109,0.1243,-0.185,9.9808,-0.1138,-0.0262,9.9188,-0.1656,0.3301,9.8029,0.1767,0.2898,9.9577
0.21,-0.1107,9.8947,-0.0491,-0.075,9.9655,-0.0809,-0.2831,9.9046,0.0521,0.2038,9.6983,-0.0781,0.1357,9.8557
0.2085,0.0151,9.8224,0.0809,-0.0533,9.6994,-0.1999,-0.2624,9.7816,-0.1443,0.1466,9.9735,0.0764,0.2415,9.8588
0.1856,-0.1125,9.9372,0.0036,-0.1209,10.0791,-0.1327,0.0187,9.8908,-0.1001,0.0847,9.8032,0.0023,-0.119,9.8491
0.3328,-0.0866,10.0242,-0.0649,-0.0743,9.9318,-0.1155,0.0716,9.8564,-0.0459,0.1176,9.8892,0.1588,0.2158,9.8926
0.2422,0.0474,9.8655,-0.0068,-0.1147,9.7453,0.029,-0.163,9.8104,-0.1188,-0.0291,9.8921,0.125,0.2156,9.8837
0.0137,0.1604,9.9087,0.0244,-0.0328,9.7652,-0.3446,0.055,9.7582,-0.2185,0.1897,10.2142,0.14,0.1532,9.6655
0.3167,0.045,9.9098,-0.0951,-0.08,9.662,-0.2433,-0.0939,9.8856,-0.2303,0.2874,9.8733,0.1256,0.0878,9.9013
0.1312,0.0148,9.9383,-0.0553,-0.0505,9.8547,-0.2188,-0.009,10.0823,-0.1173,0.1507,9.8478,0.1303,0.0952,10.0029
0.1975,-0.0534,10.1499,0.107,-0.1647,9.9444,-0.2286,-0.0498,10.0378,-0.2122,0.2178,10.0247,0.1192,0.1294,9.9536
0.2013,0.1241,9.8846,0.3097,-0.1821,10.03,-0.2288,-0.0309,9.9008,-0.2472,0.0941,9.8563,0.1972,0.276,9.9261
0.1753,-0.0093,9.9467,0.14,-0.3156,9.9833,-0.3937,0.057,9.9373,-0.131,0.0384,9.8456,-0.0485,-0.0389,9.9201
0.1486,0.0237,9.9612,-0.0157,-0.2186,9.8454,-0.2173,-0.0321,9.9312,-0.3096,0.1304,10.0496,0.1556,0.1091,10.0273
0.1478,0.0351,9.9332,0.0861,-0.0363,10.0838,-0.1239,-0.0465,9.8731,-0.1909,-0.0004,9.7436,0.0187,0.217,9.9067
0.1074,0.1679,9.8966,0.1221,-0.2647,9.7297,-0.2835,0.0574,9.9504,-0.1016,0.038,9.8793,0.1704,0.1182,10.0475
0.3318,0.1522,9.6949,0.0556,-0.1088,10.1482,-0.1779,-0.2794,9.7985,-0.3371,0.1635,9.8494,0.2445,0.2494,9.7975
0.4845,-0.1282,10.013,-0.0043,-0.2097,9.8626,-0.1793,-0.1238,10.0137,-0.1449,0.2243,9.9722,0.048,0.1968,9.9119
0.4863,0.0799,9.9199,0.0171,-0.1578,10.0468,-0.2258,0.2278,9.9216,-0.1259,0.0914,9.9688,-0.0047,0.179,10.1381
0.4106,0.0732,9.9607,0.0491,-0.3039,9.8828,-0.1405,-0.1958,9.9634,-0.4983,-0.0115,9.9908,0.0961,0.1876,10.0542
0.2238,0.0395,9.9855,0.1354,-0.3993,9.8659,-0.3281,-0.2331,10.1361,-0.2282,0.1456,10.0565,0.2484,0.1948,10.0163
0.4132,-0.0136,9.9297,0.1391,-0.2579,9.9701,-0.3323,-0.0154,9.9804,-0.2235,0.2478,10.0689,0.0891,0.3067,9.9135
0.3265,-0.0481,10.1147,-0.0188,-0.2713,10.0341,-0.427,-0.2861,10.0761,-0.1293,0.166,10.0906,0.0106,0.209,10.0108
0.396,-0.1112,10.1002,-0.0937,-0.1879,10.1496,-0.3772,-0.1185,9.9564,-0.418,0.185,9.7467,0.2964,0.2788,9.925
0.3472,-0.1161,9.9483,0.0814,-0.3805,9.9991,-0.5409,-0.1766,9.9674,-0.1926,0.2045,9.9331,0.2867,0.3454,9.9213
0.4388,-0.1256,10.1679,-0.0879,-0.2923,10.0167,-0.4869,-0.0268,10.1928,-0.1539,0.4425,9.9443,0.3663,0.3459,10.0944
0.5189,-0.0859,10.0746,0.0097,-0.4412,10.0263,-0.5084,0.0605,9.9494,-0.3142,0.386,9.8756,0.4835,0.2412,10.1614
0.3761,-0.2084,10.1227,-0.1774,-0.3528,10.0147,-0.5414,0.1343,10.0875,-0.3539,0.3209,10.0297,0.3327,0.4884,10.0766
0.6054,-0.2337,10.0393,-0.2615,-0.3524,9.9725,-0.5709,-0.0388,10.0728,-0.433,0.1992,9.931,0.3136,0.2818,10.1037
0.2727,-0.184,10.0734,-0.0149,-0.4498,10.0137,-0.5836,-0.0213,9.9812,-0.0374,0.5077,10.0142,0.4174,0.4853,10.001
0.4365,-0.2537,9.9181,-0.2359,-0.4469,9.8558,-0.4077,-0.0388,10.0903,-0.0921,0.6278,9.8689,0.4661,0.1121,9.9302
0.2711,-0.0497,10.122,-0.157,-0.3434,9.9985,-0.4905,0.1236,9.9656,0.0045,0.3396,9.8478,0.4591,0.3392,9.9162
0.4697,-0.2905,9.9436,-0.379,-0.4115,9.9451,-0.5429,0.2043,9.9822,0.0297,0.5391,9.926,0.6815,0.1136,10.041
-0.0022,-0.3144,9.8746,-0.4616,-0.4439,9.7987,-0.4876,0.1773,10.0625,0.1392,0.4116,9.7063,0.298,0.0891,9.8151
0.1405,-0.4292,9.9198,-0.3505,-0.4735,9.925,-0.7686,0.2817,10.0542,0.0614,0.4414,10.1071,0.5401,-0.1199,9.816
0.1016,-0.6281,9.9488,-0.4638,-0.2107,10.1727,-0.461,-0.025,9.9361,0.0301,0.5583,9.8782,0.5858,0.2741,9.9599
0.2341,-0.4699,9.9249,-0.2927,-0.3631,9.9583,-0.6238,0.2274,9.9007,0.1862,0.4861,9.8989,0.4959,-0.0578,9.8578
-0.0171,-0.5352,10.0736,-0.5687,-0.4815,10.07,-0.4759,0.2558,9.9456,0.2691,0.4269,10.0995,0.7678,0.0238,9.7894
-0.0099,-0.4004,9.8891,-0.6481,-0.1607,9.7692,-0.5482,0.3652,9.841,0.1251,0.2636,9.9936,0.4878,-0.1175,9.7768
-0.018,-0.5135,9.8765,-0.4808,-0.338,9.8949,-0.2812,0.3172,9.8269,0.305,0.3637,9.9329,0.6265,-0.0428,9.869
0.0886,-0.5831,9.8129,-0.6716,-0.2689,9.7862,-0.3116,0.4176,9.8156,0.3923,0.4875,9.7892,0.7011,-0.1019,9.7429
-0.0334,-0.4382,9.7921,-0.6869,-0.1983,9.8483,-0.3055,0.2348,9.8963,0.5527,0.4081,10.2188,0.5169,-0.105,9.7062
0.0139,-0.5441,9.8418,-0.6018,-0.17,9.8042,-0.4845,0.2583,9.773,0.4389,0.5699,9.8283,0.6693,-0.2514,9.8007
-0.0715,-0.4467,9.6865,-0.3743,-0.1009,9.8491,-0.3513,0.5461,9.667,0.4318,0.3563,10.0373,0.4327,-0.2624,9.89
-0.0256,-0.3364,9.8228,-0.7055,0.0425,9.7705,-0.1435,0.3857,9.6435,0.2236,0.3469,9.7995,0.5981,-0.1925,9.9316
-0.1057,-0.3737,9.5297,-0.6684,-0.0506,9.7636,-0.1261,0.483,9.6486,0.5063,0.4715,9.6259,0.6282,-0.2625,9.6466
-0.137,-0.4023,9.7368,-0.5286,0.1396,9.8431,-0.0417,0.4248,9.6617,0.4854,0.2543,9.6313,0.4902,-0.2875,9.8264
-0.2606,-0.5108,9.7823,-0.5253,-0.0059,9.6643,-0.1745,0.5255,9.6684,0.5956,0.2334,9.6201,0.3373,-0.3105,9.7245
-0.4125,-0.4159,9.6511,-0.5233,0.0775,9.5547,-0.1528,0.6404,9.6696,0.539,0.1644,9.7279,0.3433,-0.3197,9.6755
-0.1993,-0.3831,9.7479,-0.6117,0.2375,9.5539,0.0585,0.643,9.51,0.5088,0.1524,9.574,0.2452,-0.4252,9.6883
-0.26,-0.369,9.6999,-0.6095,0.1069,9.725,-0.0384,0.4316,9.5602,0.6574,0.0204,9.7239,0.3054,-0.3316,9.5167
-0.3689,-0.306,9.5082,-0.3588,0.2626,9.7268,0.0563,0.5415,9.5919,0.5751,0.1434,9.739,0.4266,-0.3184,9.6788
-0.5417,-0.3584,9.5894,-0.5045,0.2598,9.7645,0.2236,0.3021,9.8923,0.65,0.0435,9.6292,0.2438,-0.4766,9.6227
-0.3608,-0.2432,9.7283,-0.4118,0.2468,9.3889,0.0579,0.4857,9.4745,0.4596,-0.0421,9.6372,0.0298,-0.4797,9.5092
-0.4402,-0.1459,9.6207,-0.3927,0.3892,9.6087,0.1888,0.2883,9.4899,0.4269,0.1256,9.5491,0.0329,-0.306,9.5851
-0.2095,-0.0675,9.6949,-0.5026,0.2915,9.4376,0.3614,0.2716,9.5981,0.4626,0.0355,9.5524,-0.0036,-0.2885,9.6312
-0.3026,-0.0733,9.7959,-0.3927,0.2375,9.5505,0.0282,0.2382,9.7697,0.4653,-0.1156,9.6057,0.2029,-0.4718,9.8723
-0.326,-0.3762,9.5508,-0.1561,0.2125,9.7369,0.2498,0.0946,9.6436,0.473,-0.1114,9.5289,0.1088,-0.319,9.5136
